Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	6	100	Song	IE	0	0.00000094	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	8	100	Song	PT	0	0.00000125	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	248	100	Song	CO	0	0.00003890	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	14	100	Song	AR	0	0.00000220	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	3	100	Song	BE	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	25	100	Song	DZ	0	0.00000392	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	1	100	Song	AM	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	3	100	Song	JP	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	3	100	Song	ZA	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	52	100	Song	CL	0	0.00000816	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	5	100	Song	NL	0	0.00000078	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	7	100	Song	CH	0	0.00000110	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	1	100	Song	CZ	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	2	100	Song	NZ	0	0.00000031	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	3	100	Song	NO	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	The Story of Our Former Glory	QZFZ42008687	195162896940	7	100	Song	EG	0	0.00000110	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	3	100	Song	CA	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	3	100	Song	MY	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	6	100	Song	GB	0	0.00000094	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	35	100	Song	US	0	0.00000549	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	1	100	Song	BR	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	4	100	Song	MX	0	0.00000063	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	20	100	Song	DE	0	0.00000314	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	1	100	Song	PE	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	1	100	Song	SV	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	1	100	Song	AU	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Stay Real	QZFZ42008686	195162896940	1	100	Song	VN	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Syntax	QZFZ42008685	195162896940	1	100	Song	VN	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Syntax	QZFZ42008685	195162896940	3	100	Song	MY	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Syntax	QZFZ42008685	195162896940	1	100	Song	BR	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Syntax	QZFZ42008685	195162896940	3	100	Song	CA	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Syntax	QZFZ42008685	195162896940	34	100	Song	US	0	0.00000533	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Syntax	QZFZ42008685	195162896940	1	100	Song	AU	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Syntax	QZFZ42008685	195162896940	5	100	Song	GB	0	0.00000078	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Syntax	QZFZ42008685	195162896940	1	100	Song	SV	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Syntax	QZFZ42008685	195162896940	1	100	Song	DE	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Hocus Pocus	QZFZ42008684	195162896940	3	100	Song	CA	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Hocus Pocus	QZFZ42008684	195162896940	1	100	Song	BR	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Hocus Pocus	QZFZ42008684	195162896940	1	100	Song	DE	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Hocus Pocus	QZFZ42008684	195162896940	5	100	Song	GB	0	0.00000078	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Hocus Pocus	QZFZ42008684	195162896940	3	100	Song	MY	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Hocus Pocus	QZFZ42008684	195162896940	1	100	Song	AU	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Hocus Pocus	QZFZ42008684	195162896940	1	100	Song	VN	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Hocus Pocus	QZFZ42008684	195162896940	1	100	Song	SV	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Hocus Pocus	QZFZ42008684	195162896940	34	100	Song	US	0	0.00000533	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Trafficked	QZFZ42008683	195162896940	3	100	Song	MY	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Trafficked	QZFZ42008683	195162896940	1	100	Song	BR	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Trafficked	QZFZ42008683	195162896940	1	100	Song	AU	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Trafficked	QZFZ42008683	195162896940	1	100	Song	DE	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Trafficked	QZFZ42008683	195162896940	34	100	Song	US	0	0.00000533	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Trafficked	QZFZ42008683	195162896940	3	100	Song	CA	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Trafficked	QZFZ42008683	195162896940	1	100	Song	SV	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Trafficked	QZFZ42008683	195162896940	1	100	Song	VN	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Trafficked	QZFZ42008683	195162896940	6	100	Song	GB	0	0.00000094	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	9	100	Song	CY	0	0.00000141	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	103	100	Song	BE	0	0.00001616	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	276	100	Song	MY	0	0.00004330	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	774	100	Song	GB	0	0.00012142	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	54	100	Song	DO	0	0.00000847	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	235	100	Song	CH	0	0.00003687	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	7	100	Song	NG	0	0.00000110	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	47	100	Song	JP	0	0.00000737	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	192	100	Song	AU	0	0.00003012	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	113	100	Song	PR	0	0.00001773	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	6	100	Song	HR	0	0.00000094	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	2159	100	Song	BR	0	0.00033869	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	539	100	Song	CO	0	0.00008456	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	263	100	Song	TR	0	0.00004126	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	537	100	Song	NZ	0	0.00008424	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	867	100	Song	VN	0	0.00013601	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	1	100	Song	YT	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	6173	100	Song	CA	0	0.00096839	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	10	100	Song	ML	0	0.00000157	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	885	100	Song	FR	0	0.00013883	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	4331	100	Song	US	0	0.00067942	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	1	100	Song	NA	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	34	100	Song	SE	0	0.00000533	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	111	100	Song	EC	0	0.00001741	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	2	100	Song	GN	0	0.00000031	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	16	100	Song	UY	0	0.00000251	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	4	100	Song	SN	0	0.00000063	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	106	100	Song	NL	0	0.00001663	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	382	100	Song	ID	0	0.00005993	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	24	100	Song	PA	0	0.00000376	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	44	100	Song	AL	0	0.00000690	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	19	100	Song	PY	0	0.00000298	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	229	100	Song	ES	0	0.00003592	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	142	100	Song	NI	0	0.00002228	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	13	100	Song	IE	0	0.00000204	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	3113	100	Song	DE	0	0.00048835	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	1193	100	Song	PE	0	0.00018715	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	2185	100	Song	MX	0	0.00034277	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	62	100	Song	NO	0	0.00000973	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	398	100	Song	GT	0	0.00006244	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	13	100	Song	TZ	0	0.00000204	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	17	100	Song	CZ	0	0.00000267	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	95	100	Song	VE	0	0.00001490	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	130	100	Song	SV	0	0.00002039	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	3	100	Song	GE	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	8	100	Song	AM	0	0.00000125	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	1	100	Song	LU	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	22	100	Song	FI	0	0.00000345	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	321	100	Song	CL	0	0.00005036	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	114	100	Song	HN	0	0.00001788	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	1	100	Song	ZM	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	3	100	Song	CM	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	2	100	Song	IS	0	0.00000031	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	1	100	Song	GF	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	9	100	Song	DK	0	0.00000141	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	54	100	Song	BO	0	0.00000847	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	47	100	Song	ZA	0	0.00000737	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	58	100	Song	KE	0	0.00000910	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	522	100	Song	IT	0	0.00008189	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	3	100	Song	GP	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	4	100	Song	RE	0	0.00000063	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	170	100	Song	DZ	0	0.00002667	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	64	100	Song	PT	0	0.00001004	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	1	100	Song	BF	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	42	100	Song	EG	0	0.00000659	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	32	100	Song	RO	0	0.00000502	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	2	100	Song	UG	0	0.00000031	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	707	100	Song	MA	0	0.00011091	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	352	100	Song	AR	0	0.00005522	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	1	100	Song	LI	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	3	100	Song	LV	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	3	100	Song	GH	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	14	100	Song	SK	0	0.00000220	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	33	100	Song	TN	0	0.00000518	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	34	100	Song	CR	0	0.00000533	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	195162896940	1	100	Song	ZW	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	18	100	Song	CA	0	0.00000282	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	6	100	Song	AU	0	0.00000094	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	36	100	Song	GB	0	0.00000565	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	9	100	Song	CR	0	0.00000141	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	621	100	Song	MX	0	0.00009742	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	2	100	Song	SV	0	0.00000031	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	1	100	Song	CZ	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	3	100	Song	AR	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	35	100	Song	CO	0	0.00000549	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	191	100	Song	US	0	0.00002996	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	5	100	Song	NL	0	0.00000078	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	11	100	Song	CH	0	0.00000173	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	1	100	Song	DK	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	6	100	Song	DZ	0	0.00000094	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	3	100	Song	PT	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	477	100	Song	FR	0	0.00007483	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	37	100	Song	EC	0	0.00000580	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	2	100	Song	SE	0	0.00000031	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	1	100	Song	JP	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	3	100	Song	GH	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	2	100	Song	RO	0	0.00000031	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	22	100	Song	IT	0	0.00000345	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	2	100	Song	GT	0	0.00000031	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	8	100	Song	MA	0	0.00000125	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	6	100	Song	BE	0	0.00000094	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	350	100	Song	DE	0	0.00005491	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	2	100	Song	EG	0	0.00000031	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	1	100	Song	IE	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	1	100	Song	PR	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	216	100	Song	ES	0	0.00003388	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	1	100	Song	VN	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	1	100	Song	CM	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	4	100	Song	LU	0	0.00000063	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	147	100	Song	GE	0	0.00002306	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	9	100	Song	GP	0	0.00000141	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	236	100	Song	BO	0	0.00003702	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	2	100	Song	NZ	0	0.00000031	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	3	100	Song	SN	0	0.00000047	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	1	100	Song	YT	0	0.00000016	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	4	100	Song	PE	0	0.00000063	0.00000000
2022-05-27	2022-05-27	2020-05	Facebook	Hawk Eye The Rapper	Haunted	QZFZ42008681	195162896940	6	100	Song	BF	0	0.00000094	0.00000000
